Input1,Input2,Input3,Input4,Output
1.764052345967664,-0.20211702713566235,0.3300458894753217,0.37123214419113804,6.788989388353726
0.4001572083672233,-0.8332310006734793,-0.00047997943414340293,0.30478389105380854,2.9729738459588244
0.9787379841057392,1.7336002474410015,0.8181158976808033,0.5041246016585503,7.089140429255988
2.240893199201458,0.19064900407720914,0.4282137080100313,0.13529960385683878,11.170032437851193
1.8675579901499675,-0.1778103936485962,-2.503947321670817,0.6537587797671223,8.199761657948422
-0.977277879876411,-1.085025119015919,0.12048113256091612,-0.10018131314984423,2.6348418310759048
0.9500884175255894,0.9722623328412471,0.8078928568841651,-0.863291372650414,2.6979834270482934
-0.1513572082976979,1.4314716840449928,0.6021209782781147,-0.7738704646231076,-0.08552840718476473
-0.10321885179355784,-0.2450730432591931,-0.8651900002316453,-0.8903281324738903,-3.395341999440458
0.41059850193837233,-0.6232538101120374,-0.15332035080823403,0.030398976626961068,0.7824059776521992
0.144043571160878,-0.39599886600563744,-0.24049055895827992,-1.5796299427616636,-3.799740271968737
1.454273506962975,-1.35852240228175,-0.06076334626506844,-1.8807633248295614,-2.006124052236728
0.7610377251469934,1.3226025276669688,0.5328661237070503,0.4715923172464303,3.6928110898871678
0.12167501649282841,0.0034439384342185293,0.7644009440674655,0.7007640389426076,3.477853812981473
0.44386323274542566,-0.0001967701085504745,-0.8560833596014857,-0.4200832369767458,-0.6336181479099228
0.33367432737426683,1.533703955410446,-1.6823404965955902,-0.6220460779513128,-1.8025654905502018
1.4940790731576061,-0.7730822478242712,0.6530694625505997,-0.05379674083607663,6.611101875302972
-0.20515826376580087,-0.40125493717108385,0.9302550800431277,0.6815012676567752,3.4374096202933524
0.31306770165090136,-0.11535676437265875,0.40518261076895284,-1.299664840631323,-1.6153561432070929
-0.8540957393017248,1.011555448987993,0.20400248122487422,0.7641907258539886,5.213673736652207
-2.5529898158340787,1.5132355220559772,-0.8227655902296752,0.11309140475363012,14.736928629560802
0.6536185954403606,0.9170686211979239,-1.2768743075213513,0.3476420921663507,-0.3315761911539368
0.8644361988595057,0.7288930717878552,-0.22643687435354265,0.8941524097327459,5.38594222038283
-0.7421650204064419,0.5520321430104638,-1.016052709711858,0.07579001372018486,2.3079767899134414
2.2697546239876076,-2.8032340846449872,-0.6572947815678398,1.6656370610425142,16.211984037064017
-1.4543656745987648,-0.3960531781701271,0.2939909016178963,0.46513699938855196,7.702520203402254
0.04575851730144607,-0.7131436220838693,0.6200525251836659,0.7107572500716636,3.8921342797535616
-0.1871838500258336,1.3008336687012387,0.779633652095418,-2.1352044821691516,-3.6076057094434923
1.5327792143584575,-0.5528657928192442,0.4549840173410475,0.9271840987031365,8.205642346996273
1.469358769900285,2.070897409904509,-1.303435740820307,1.3995283089658026,9.212168179006063
0.1549474256969163,-0.3659083300934038,-0.5644497165103435,-1.4733744605556782,-2.0278654290887292
0.37816251960217356,-0.897630041656074,-0.6971323886489864,0.3333723677323621,1.8340064277145802
-0.8877857476301128,1.4449364810209575,1.0378397423281114,1.292027978902059,8.279505889335578
-1.980796468223927,0.1729418541647085,1.5601544216008463,-0.09356170718291079,11.224687850969362
-0.3479121493261526,0.28268849628368736,-1.4602061159004478,-1.4775957645793705,-4.02881175608743
0.15634896910398005,1.0908695632652103,-1.9396758593769177,-2.218589625933892,-6.4130983480469475
1.2302906807277207,-0.20134816164355054,0.5265857693607955,-1.015576909128798,2.664755974784425
1.2023798487844113,-0.6806857550693184,1.660338768751764,-0.017031240420281597,5.969711119782616
-0.3873268174079523,0.8032750237333707,-0.36380905613241826,0.44303656187868123,2.3431159640751673
-0.30230275057533557,-0.34216382997053885,-0.03104519136795464,-0.0669785134004444,-0.3354462723013335
-1.0485529650670926,-0.47248884219904835,-0.363622408254314,2.0955365500153462,9.745638316430965
-1.4200179371789752,-0.6922568981588467,1.241801634473554,-1.2891235806644505,4.204381037575137
-1.7062701906250126,-0.04667126371866919,-1.668672126154464,-0.3313332978248314,5.675273540225415
1.9507753952317897,-0.6195800882493349,0.6132101632060594,0.15080979197960365,11.382158546427831
-0.5096521817516535,0.869526007527249,0.04346910949959928,-1.0214672115064072,-1.487932638161048
-0.4380743016111864,-0.14688285276596932,0.11654821909546859,0.6050590477081472,4.11189873032699
-1.2527953600499262,0.32809176306796345,-0.5786048436149356,-0.32268310896927066,3.257695905709187
0.7774903558319101,-1.3630434995429042,-1.2646787274554756,-0.639383056773998,0.3016346986337991
-1.6138978475579515,0.8078343030528042,-0.11748738935084278,-0.7354827099425397,4.811926619233874
-0.2127402802139687,0.6606640291019935,-0.4851865022829405,0.5948662078267735,2.9276883726164264
-0.8954665611936756,0.7788500451366795,1.0230670309248866,0.051481712556304966,4.666810230787754
0.386902497859262,1.5073202527585416,0.14835545039851705,-0.34874732356667826,-2.0239199618479784
-0.510805137568873,0.37957620568444406,-0.02942062365683824,0.2998561280434707,2.6062318458574887
-1.180632184122412,0.6519295489168465,0.8758328031869701,-2.3917312470484817,-1.3307037575118756
-0.028182228338654868,0.3520001583555273,0.13480779738570836,1.9389803198626427,7.086883090400805
0.42833187053041766,-0.4837388859726418,0.08406441516072337,1.3662700631152112,4.902222571923495
0.06651722238316789,-0.13574286986858092,0.8931159770724942,-0.2757565488513065,2.4093138428307594
0.3024718977397814,-0.13497142932629702,-0.13843638488133692,-0.3776474690989044,0.7649490217310814
-0.6343220936809636,1.005336215715737,-0.25152944424084467,0.028955604418676003,-0.9599018304940772
-0.3627411659871381,-0.8543254894390128,0.54902714986755,0.4271130040076793,3.362028850081471
-0.672460447775951,-1.7947654413388694,1.6555695958523333,-1.4703136942854298,0.8399192872657248
-0.3595531615405413,0.9829106565380966,-1.3272735771242405,-0.8241951727067318,-2.556077780957765
-0.813146282044454,0.8027749601445952,-0.13252705817887103,-0.9340753646444723,-0.029592586118672215
-1.7262826023316769,-0.4673963563947825,-2.0754850368685585,-0.09652612377471442,6.929205572477101
0.17742614225375283,-1.4142329316598898,0.6027877844374943,-0.31299473666383754,0.45199179395295347
-0.4017809362082619,-1.1199934494063788,0.4861270490668112,-2.109995590886739,-5.028906195905475
-1.6301983469660446,0.8871966718314312,2.0449699693120227,-0.49615861434798597,10.977689708162966
0.4627822555257742,0.07628205085815096,-0.6894755205459527,-0.6232930217717788,-0.8978740000409363
-0.9072983643832422,1.2231287811336957,0.37899104184350574,-0.4650352228303733,2.2002503818758474
0.05194539579613895,-0.665636318993776,0.3894831109385452,0.9700036481776766,3.4125073386476004
0.7290905621775369,-0.34127374385273646,1.2121812642522911,-0.1744728467017078,4.0237901728217595
0.12898291075741067,-0.5046559863369944,0.11365620496932911,1.518035092527999,4.875981959400018
1.1394006845433007,0.3275733535096538,-1.0378798870822181,0.63578528049643,4.426515899984882
-1.2348258203536526,1.142386791502953,1.506768682639828,-0.29570755479595134,7.925183626187865
0.402341641177549,0.7465314490056919,-0.4767748633632641,-0.7334786715502547,-2.881004274342933
-0.6848100909403132,1.7910561356632877,1.2916351501375236,0.35462524853087884,5.9666463954429885
-0.8707971491818818,-0.07253710979396416,1.296173472041317,0.14383986922732228,6.392012327549354
-0.5788496647644155,1.247681944733755,1.1144324804066719,0.011488120936087283,4.000865028814502
-0.31155253212737266,0.07114297838985101,0.17736195390370335,2.3138236130400816,7.8161807734394895
0.05616534222974544,-1.847773486633084,-0.28754210826849885,0.6166037405270881,1.093798959062068
-1.1651498407833565,1.9659148720832205,1.4568521056318633,0.5094235949020528,6.926528050662586
0.9008264869541871,-0.24107387043898762,0.8501911205876949,0.20267526679932046,5.1481588582675055
0.46566243973045984,-0.1578042885798054,-0.38308294098338247,-0.8440943141285548,-0.843766104119783
-1.5362436862772237,0.5254575960517767,-0.6213039780329545,-0.5575982649472698,4.053997499254792
1.4882521937955997,-1.9116709354444583,2.2090292937662723,0.38671800940353224,14.593569025422473
1.8958891760305832,0.9348054125055213,1.0792033300413457,0.9236090602224954,11.27125583492533
1.1787795711596507,0.8459462166669192,1.1268277940425304,0.24063005270661056,7.625122228801418
-0.17992483581235091,0.11846466549000206,0.14644646504012623,0.9912159570798216,4.514041772727931
-1.0707526215105425,0.5029144671652596,-1.0442385557564766,0.5896104021100025,6.064827418413836
1.0544517269311366,-0.1982770798083221,0.3112875329583759,0.32470472381460297,3.1608797066870347
-0.40317694697317963,0.7655358277971175,0.9527290038780462,-0.06313458371459747,1.121612092953923
1.2224450703824274,0.9073389563262152,-0.13690064557390166,-0.847229120048204,0.32039491182814317
0.2082749780768603,0.19739117270603754,0.15797984914421984,0.47030368632549263,0.6581690732908885
0.9766390364837128,1.3738482064307522,0.9468470683296304,0.5695025188438663,8.616311105489693
0.3563663971744019,-0.9893300483371293,1.1619044066412596,0.13970668652314475,2.3980017538200116
0.7065731681919482,-0.98910237970825,0.1117127307464644,-0.2487258340086051,2.4143629293247955
0.010500020720820478,-2.476985396400261,-1.2547982265964985,1.125896680034948,2.980749448319682
1.7858704939058352,0.7702542746146643,0.004193559635494265,-1.0027259369119315,4.909078749568123
0.12691209270361992,-0.08612658057142746,-1.8870812933934467,-1.0338441486806822,-3.1340175499010074
0.40198936344470165,-0.8576679545471977,1.8109247562938076,1.107221657222307,10.255129344863903
1.8831506970562544,0.6391735981123292,1.246761991438956,-0.789263936851666,8.11181171456634
-1.3477590611424464,-0.24720034332861016,-1.170618717820492,1.6951647597747366,8.992322188553183
-1.2704849984857336,0.23337956844057567,-0.8198551907948158,0.14381614312699353,5.802839006871396
0.9693967081580112,0.8708141179797153,-1.0388509424601289,0.07237849359572024,1.8695608021496466
-1.17312340511416,0.6738551738753373,-0.37951613181040705,1.462379267824181,8.10561542466346
1.9436211856492926,1.627266980882297,0.2471856763041423,0.6937737832654457,11.387349358545043
-0.41361898075974735,0.7516965184693887,0.0978375426907975,0.06955121717697754,0.9484744475320334
-0.7474548114407578,-0.788341151202794,-0.36876693293130364,2.172889734818394,8.797968947820968
1.9229420264803847,-0.8082208047921341,1.4281039856360003,-0.39716609537868997,10.793008592299184
1.4805147914344243,-1.3736036789803596,-1.2668263091497411,1.0819936004228439,6.81966626778747
1.8675589604265699,-0.40459921329891924,-0.7314747996539628,0.30438030534560706,7.2251167348662
0.9060446582753853,1.028063040452162,-0.23619542159051535,1.4986712847075343,7.036542326713032
-0.8612256850547025,-1.5187824320207397,-0.06404554771764455,0.6935018243291825,3.4835479753994063
1.9100649530990337,-0.4838001599812875,1.585006261063869,0.5144372728199166,13.64525094934371
-0.2680033709513804,0.6150732041871906,0.5684098321343118,-0.7089035007824158,0.6038815079710029
0.8024563957963952,0.821620459164484,-1.0112851130539326,2.0252778030277394,8.005916898184681
0.947251967773748,0.1266588664699341,-1.1607599937274888,2.0352370711055596,6.970793624237784
-0.1550100930908342,0.5752500417317628,1.6386686187262878,-0.5140570432879804,2.7922289762060934
0.6140793703460803,2.1062377535255425,0.001016383151474468,-0.43857722985865194,1.360711298293499
0.9222066715665268,0.8944895891475889,0.6599607870269179,0.10521318279276251,3.562935103343624
0.37642553115562943,-0.7871508835390414,-0.5040880060258097,0.7070764791306173,3.056400274426482
-1.0994007905841945,-1.3972195603916242,1.7607916675901083,1.1298842602322816,10.75466216724412
0.298238174206056,0.32731962695640004,-0.2987151503743546,0.9526279784867298,3.6505315457041143
1.3263858966870303,0.7946544404326524,-0.0699679191698234,-0.34033683563890293,3.920697836654729
-0.6945678597313655,-0.4160199059340583,-0.23906957629168646,0.36795868626094863,2.9153254864017852
-0.14963454032767076,0.7112743815332743,0.04808697022987152,-0.559070332346532,-0.8361837302751851
-0.43515355172163744,-0.040538001011210446,-0.05615408536916435,0.5506620018553672,1.0712302576043102
1.8492637284793418,-1.7044556341312864,-1.4012264691053464,-1.2554082859522575,3.293211274666054
0.6722947570124355,0.5837534853605787,-0.407469172647731,0.9212559781579615,3.7873432132023055
0.40746183624111043,-1.007587834647137,1.0456372822588704,0.37893479447965606,4.2785866334945055
-0.7699160744453164,0.7251851096847165,-2.2115865974585396,0.41621809412878796,4.070294184300023
0.5392491912918173,0.9467189336983024,0.10036327306379034,0.8884142115127415,4.250454898281919
-0.6743326606573761,0.5067328894177603,-1.1718195203369652,0.8954343701489805,4.654251497214317
0.03183055827435118,1.6449492394120058,1.9943586992258207,1.3765288844075276,9.960397831649958
-0.635846078378881,0.5131101299443802,-0.740447778117972,0.1669536559772694,0.770134031366652
0.6764332949464997,0.3260095229121064,-1.8472334876268781,2.1947974189980632,8.280496309424253
0.5765908166149409,0.5165187832725062,-0.3663715184895676,-1.076597098522987,-1.4072693903168545
